timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint1_torque,joint2_torque,joint3_torque,kp,kd,radius,center_x,center_z
1753813505.650805,0.1782659680600239,0.1757530120481928,0.17260853958971156,0.16686232499729842,0.706235496755469,1.6993578830849663,0.9340576252507068,0.12011299564352401,0.01449463497453066,-0.012976286711766094,-1.640526191599976,2.255515932191892,-2.26363563005335,-6.989500344993535,-2.73170218750439,0.2006195335638291,0.1,0.4,0.1,0.25,0.2
1753813505.6594515,0.1780051170347876,0.17530120481927713,0.1723271444134066,0.1664254474697075,0.7086947345558768,1.6995080350130471,0.9340071197128436,0.12591473503000183,0.005150330190705748,0.0007852888356804921,-1.1785507081427906,1.6031326848635907,-1.5782340852287193,-6.992176403341805,-2.7194743264146104,0.20403521623112494,0.1,0.4,0.1,0.25,0.2
1753813505.668601,0.17774426600955132,0.17484939759036144,0.17204453351723592,0.1659895480173177,0.7112345078508597,1.699534222283753,0.9341318840440227,0.12945658030662402,-0.00015427536526748178,0.008175041151179452,-0.6659856792287284,0.8484997963494414,-0.663404098005268,-7.002316906758951,-2.702359595854282,0.2079982196892684,0.1,0.4,0.1,0.25,0.2
1753813505.6773276,0.17748341498431505,0.1743975903614458,0.17176143909767838,0.16555376132393373,0.713804991424842,1.699516943450337,0.934307843193175,0.1304042168059558,-0.0014085238713335835,0.009306943473865459,-0.24839839165698374,0.24226357987882974,0.07065647344826242,-7.009454167972959,-2.6890497551763,0.21171741161648644,0.1,0.4,0.1,0.25,0.2
1753813505.781511,0.1772225639590788,0.17394578313253015,0.1714783459766316,0.16511817934106965,0.7163815838874895,1.6994917229201376,0.9344835779294269,0.13051822088325576,-0.001550362593344394,0.00894827915075841,-0.007242542217778869,-0.09418840239283183,0.43115868076207114,-7.012250505759637,-2.6774692590225952,0.21541267637993425,0.1,0.4,0.1,0.25,0.2
1753813505.7903342,0.1769617129338425,0.17349397590361448,0.17119540980071096,0.16468265822678232,0.7189602558393793,1.6994671953333291,0.9346434280171021,0.13062043494959902,-0.001461240316612624,0.008009456843314583,0.06600866990424344,-0.17207521208235738,0.425325977129603,-7.013609669561383,-2.666313368903172,0.21904498858983,0.1,0.4,0.1,0.25,0.2
1753813505.79891,0.17670086190860623,0.17304216867469882,0.17091262061328152,0.1642469705130917,0.7215426384305669,1.6994415828910874,0.9347901597552228,0.13083673864873155,-0.0015758475030410307,0.007430395286183805,0.07578566693811256,-0.15565745157887662,0.29754058538222894,-7.015516822038057,-2.655687236334441,0.22261872058787624,0.1,0.4,0.1,0.25,0.2
1753813505.8075857,0.17644001088336994,0.17259036144578316,0.17063000274285178,0.16381123184726104,0.7241292208825535,1.6994129702879632,0.9349266807497305,0.1310477088898177,-0.001738962068061279,0.006933790770127124,0.07729993902516666,-0.13212969955757714,0.1784320366077784,-7.017316478508893,-2.6445987503703527,0.22626087690054839,0.1,0.4,0.1,0.25,0.2
1753813505.8163638,0.17617915985813368,0.17213855421686747,0.17034802195044774,0.16337530833065173,0.7267229119451822,1.6993773123432396,0.9350524648273382,0.13145241445531888,-0.0021550151797548045,0.0063778816243909575,0.08556567104656268,-0.12324226382093578,0.08636270215004963,-7.019104822243279,-2.6332894735734205,0.22995191830525089,0.1,0.4,0.1,0.25,0.2
1753813505.919638,0.17591830883289739,0.17168674698795183,0.1700662683186437,0.16293934102084318,0.729316974541909,1.6993442086183845,0.935162637845422,0.13135311414598816,-0.0018584579029429192,0.005516782405738524,0.08829765994701265,-0.11174438423185715,0.009543804154949626,-7.020905982186989,-2.6218634765574453,0.23369449207275608,0.1,0.4,0.1,0.25,0.2
1753813505.9287508,0.17565745780766112,0.17123493975903617,0.16978426024175797,0.16250351250781198,0.7319084628908781,1.6993180486973387,0.9352523568985404,0.13121297419558528,-0.001489579452657824,0.004428752354765586,0.07594453447709845,-0.08180901207430316,-0.06877832346122659,-7.0219407633773505,-2.6112132790549927,0.2371168767653993,0.1,0.4,0.1,0.25,0.2
1753813505.9373407,0.17539660678242483,0.1707831325301205,0.16950212202321166,0.16206773954195772,0.7344623171383041,1.6993535169487395,0.9352429858388784,0.1287702421099719,0.002472975170828529,-0.0017885598100784161,-0.0004417213254692409,0.04505846281765631,-0.2707445235567555,-7.021581170599156,-2.601092042266862,0.24044956727043953,0.1,0.4,0.1,0.25,0.2
1753813505.9459238,0.17513575575718857,0.17033132530120484,0.16922057732215823,0.16163122348302542,0.7370324630094215,1.6993732737410596,0.9352306929638169,0.13059062247255543,0.0002234830130116664,-8.200809898978312e-05,-0.04915756596209018,0.13712269504061397,-0.43590752756084106,-7.020247555435849,-2.5917101900069204,0.24376925724472465,0.1,0.4,0.1,0.25,0.2
1753813505.9544287,0.17487490473195227,0.16987951807228918,0.16893944503487804,0.16119445910181143,0.7396167536582876,1.6993728662496443,0.9352340419228838,0.13096907655484144,-0.0004220841654365634,0.00043279118318456655,-0.025016711201358163,0.11275067843542022,-0.437206830245229,-7.024641688488607,-2.57939147105767,0.24758253350595244,0.1,0.4,0.1,0.25,0.2
1753813506.0576465,0.174614053706716,0.1694277108433735,0.1686577846645696,0.160758798776737,0.742194028499432,1.6993779556068798,0.9352286653437251,0.1303896621353155,0.0001397251014070757,-0.00030089306696989837,-0.005918624392769259,0.07400639042267877,-0.3824916169536146,-7.025326934260555,-2.567972171430393,0.25088661972488446,0.1,0.4,0.1,0.25,0.2
1753813506.0663264,0.17435320268147975,0.16897590361445786,0.16825230826214116,0.16040102248042792,0.7569684854761455,1.6801615008744542,0.964319451221164,0.9363770024379892,-1.2708179601085277,1.9224815317337658,5.0,-5.0,5.0,-7.477324121255252,-2.357845951849457,0.2877850276413924,0.1,0.4,0.1,0.25,0.2
