timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint1_torque,joint2_torque,joint3_torque,kp,kd,amplitude_A,center_x,center_z
1753800514.2336128,0.18159377236576613,0.31873813145857244,0.17554842170267243,0.3122388021629371,-0.048913470738756515,1.6427789039771368,1.227552164558268,1.1109849511156167,-0.17723420029243808,-0.5450646223485736,2.9248818345830716,-3.00566848494793,-3.5742648124424417,-3.771598220662729,-4.198968642546886,-0.4161215956984555,0.02,0.3,-0.1,0.2,0.3
1753800514.2428749,0.18217940606433747,0.31812057636271374,0.17605996981812908,0.3116366053757349,-0.04423888456376351,1.6419830492160978,1.2252986074344827,1.1219006819983217,-0.19100514264934126,-0.5408537097084826,3.1187087466006984,-3.3437703480024616,-3.0263413885586234,-3.734917594276554,-4.215799952568159,-0.41461553068114154,0.02,0.3,-0.1,0.2,0.3
1753800514.2516396,0.18276785384127417,0.3175023058975276,0.17657558874669643,0.311033422977338,-0.03952477411863309,1.641136545787572,1.223053731944737,1.131386506831301,-0.203160822846205,-0.538770117538967,3.3745296674103096,-3.7697076370866833,-2.34792492649967,-3.779738155010559,-4.210112013388922,-0.41183296369146294,0.02,0.3,-0.1,0.2,0.3
1753800514.2603285,0.1833590227738507,0.31688334447127336,0.17709524004966173,0.3104292866600268,-0.03486582355720351,1.6403654488983328,1.2206358048504704,1.1181481347430997,-0.18506325341741336,-0.5803025026239648,3.0507351406579053,-3.4250469956391183,-2.780019861970268,-4.071931427434188,-4.132298758531397,-0.40584262851322556,0.02,0.3,-0.1,0.2,0.3
1753800514.3659196,0.18395281950963954,0.31626371651948837,0.17762034595368928,0.30982387357790253,-0.030399263161298203,1.6398550274969972,1.217777643249506,1.0719744950172738,-0.12250113632053686,-0.6859587842314538,1.2144879305152152,-1.0440219197573266,-6.154395347466409,-4.480472342777978,-4.017301580971308,-0.3981840005034285,0.02,0.3,-0.1,0.2,0.3
1753800514.3747323,0.18454915028125266,0.3156434465040231,0.17815301412367185,0.30921660427989733,-0.026144044234230758,1.63963346740418,1.2144386648542689,1.0212525424961871,-0.053174422276158095,-0.8013548148569294,-2.1118785783447245,3.369333320675418,-12.468421286859908,-4.557510586154458,-3.997646175560923,-0.3958020748717328,0.02,0.3,-0.1,0.2,0.3
1753800514.3833418,0.1851479209211483,0.3150225589120757,0.17869352561979276,0.3086073182974478,-0.021962654517864652,1.639515698306628,1.2108868322042263,1.0035335319278658,-0.028264583412475786,-0.8524398360102319,-5.207777225552841,7.507726138336882,-18.38917401928402,-4.2056256744910465,-4.1130168448116295,-0.3999474504639749,0.02,0.3,-0.1,0.2,0.3
1753800514.3918085,0.1857490368765012,0.31440107825522523,0.17923957298687856,0.3079967191546,-0.017803704190595827,1.6394314794115064,1.2072238232289931,0.9981480785445179,-0.020212534829197715,-0.8791221540559555,-6.704767579318172,9.510770817988352,-20.0,-4.0922573820222405,-4.15839622456182,-0.4012205776858687,0.02,0.3,-0.1,0.2,0.3
1753800514.4003859,0.18635240322413374,0.3137790290684638,0.17979024833459956,0.3073851838777894,-0.013624721813604211,1.6393226275912722,1.2035349761228034,1.002955770477988,-0.02612443685617144,-0.8853233054855578,-6.476225462744537,9.186361456002244,-19.72018395914148,-4.001085656527283,-4.193489566360892,-0.40152745328892275,0.02,0.3,-0.1,0.2,0.3
1753800514.5055292,0.18695792468550518,0.31315643590922826,0.18034471428176285,0.306772921456698,-0.009407957849243764,1.6391644912279213,1.1998574502793595,1.0120233514465073,-0.03795272720424936,-0.8826062024265038,-5.132160525366448,7.344548955839732,-17.187574032298567,-3.9767325687914643,-4.206372207896616,-0.40069592671387305,0.02,0.3,-0.1,0.2,0.3
1753800514.5140731,0.18756550564175728,0.3125333233564304,0.1809025172060717,0.3061599730070796,-0.005163872058483171,1.6389699833366393,1.1961723759475311,1.0185805897825422,-0.04668189390766042,-0.8844178396388382,-3.5711626195585184,5.195059645611083,-14.164738259668077,-4.033000040476832,-4.199708038691347,-0.40001395898240977,0.02,0.3,-0.1,0.2,0.3
1753800514.522727,0.1881750501488138,0.31190971600948697,0.18146380013887758,0.30554643430428224,-0.000889120531196926,1.6387338363937578,1.1924882242852395,1.0259403665486988,-0.05667526629158526,-0.8841963989500057,-2.1689206267156838,3.247134985274317,-11.400898314584454,-4.049254753087434,-4.201633200247766,-0.3991271188090879,0.02,0.3,-0.1,0.2,0.3
1753800514.5316713,0.18878646195253096,0.31128563848734814,0.18202840286669336,0.304932335651178,0.003423803873338644,1.6384450448837677,1.1888217549833286,1.0351018570885369,-0.06930996239759224,-0.879952632458592,-0.9841240731477285,1.5832743907951918,-9.021770447463043,-4.054031584210472,-4.206988087658704,-0.3984413030517716,0.02,0.3,-0.1,0.2,0.3
1753800514.5400803,0.1893996445038973,0.310661115427526,0.18259610520111152,0.3043177145496914,0.00777318630089102,1.6381051350163693,1.1851717491802332,1.0438517826125702,-0.08157836817559644,-0.8760013927429313,0.007834115912966233,0.17273777649267252,-6.986236081119718,-4.084477197661125,-4.204428440095897,-0.39728543262099153,0.02,0.3,-0.1,0.2,0.3
1753800514.6454082,0.19001450097427966,0.31003617148512147,0.1831668145305168,0.30370258110032544,0.012145921338766328,1.6377318098470384,1.1815131629372921,1.049456409090074,-0.08959804063943921,-0.8780606983058378,0.7639687412056538,-0.9190977010975053,-5.391659884581834,-4.144940468470389,-4.191089524868251,-0.39591639365438513,0.02,0.3,-0.1,0.2,0.3
